Z1,Z2,Z3,Z4,log10_dos1,log10_dos2,log10_dos3,log10_dos4,log10_dos5,log10_dos6,log10_dos7,log10_dos8,log10_dos9,log10_dos10,log10_dos11,log10_dos12,log10_dos13,log10_dos14,log10_dos15,log10_dos16,log10_dos17,log10_dos18,log10_dos19,log10_dos20,log10_dos21,log10_dos22,log10_dos23,log10_dos24,log10_dos25,log10_dos26,log10_dos27,log10_dos28,log10_dos29,log10_dos30,log10_dos31,log10_dos32,log10_dos33,log10_dos34,log10_dos35,log10_dos36,log10_dos37,log10_dos38,log10_dos39,log10_dos40,log10_dos41,log10_dos42,log10_dos43,log10_dos44,log10_dos45,log10_dos46,log10_dos47,log10_dos48,log10_dos49,log10_dos50,log10_dos51,log10_dos52,log10_dos53,log10_dos54,log10_dos55,log10_dos56,log10_dos57,log10_dos58,log10_dos59,log10_dos60,log10_dos61,log10_dos62,log10_dos63,log10_dos64,log10_dos65,log10_dos66,log10_dos67,log10_dos68,log10_dos69,log10_dos70,log10_dos71,log10_dos72,log10_dos73,log10_dos74,log10_dos75,log10_dos76,log10_dos77,log10_dos78,log10_dos79,log10_dos80,log10_dos81,log10_dos82,log10_dos83,log10_dos84,log10_dos85,log10_dos86,log10_dos87,log10_dos88,log10_dos89,log10_dos90,log10_dos91,log10_dos92,log10_dos93,log10_dos94,log10_dos95,log10_dos96,log10_dos97,log10_dos98,log10_dos99,log10_dos100,elm1,elm2,elm3,elm4,elements,semicore
26,28,72,78,1.1462294626160403,1.182740964037993,1.2087830676274067,1.2137086983382657,1.1300296559058454,0.3447085449739696,-1.684449465578095,-1.9897000433601923,-2.185086818724933,-2.33348201944512,-2.453457336521869,-2.552841968657781,-2.640164517660112,-2.7166987712964503,-2.785156151952302,-2.847711655616974,-2.906578314837765,-2.962573502059376,-3.017728766960432,-3.065501548756432,-3.1191864077192086,-3.161150909262745,-3.207608310501746,-3.2596373105057563,-3.3010299956639813,-3.3467874862246565,-3.3872161432802645,-3.4089353929736124,-3.443697499232833,-3.4559319556497243,-3.4685210829577446,-3.4814860601221125,-3.4814860601221125,-3.4814860601221125,-3.4685210829578725,-3.4559319556497243,-3.443697499232833,-3.431798275933005,-3.408935392973501,-3.3872161432802645,-3.3767507096021,-3.356547323513911,-3.3467874862246565,-3.3279021420642825,-3.3187587626245034,-3.309803919971486,-3.309803919971486,-3.3010299956639813,-3.3010299956639813,-3.3010299956639813,-3.309803919971486,-3.318758762624413,-3.3279021420642825,-3.337242168318426,-3.356547323513911,-3.3767507096021,-3.397940008672037,-3.431798275933005,-3.4559319556497243,-3.4948500216802296,-3.537602002101044,-3.5686362358411734,-3.619788758288575,-3.657577319177794,-3.744727494896935,-3.7958800173443463,-3.853871964321762,-3.9208187539523753,-3.95860731484217,-4.045757490560675,-4.096910013008056,-4.154901959985743,-4.154901959985743,-4.154901959985743,-4.221848749616356,-4.154901959985743,-4.045757490560675,-4.0,-3.920818753952737,-3.853871964321762,-3.7958800173443463,-3.7212463990474,-3.657577319177794,-3.6020599913279625,-3.552841968657781,-3.4948500216802296,-3.443697499232833,-3.3979400086721463,-3.356547323513911,-3.318758762624413,-3.275724130399211,-3.2441251443275085,-3.214670164989233,-3.1804560644581312,-3.1487416512809245,-3.1191864077192086,-3.0915149811213505,-3.0604807473813813,-3.026872146400301,-2.9956786262173574,Fe,Ni,Hf,Pt,",Fe,Ni,Hf,Pt,",Hf
25,27,45,72,1.0899743105752662,1.1388913602792532,1.1727435871534249,1.195844324747282,1.195373754817413,1.0739286665290255,0.4171327614639342,-1.6920762963881182,-2.0043648054024543,-2.2006594505464183,-2.349692476868064,-2.468521082957745,-2.570247719997592,-2.6556077263148894,-2.7328282715969863,-2.801342913045605,-2.8632794328435933,-2.920818753952376,-2.9746941347352296,-3.0268721464003474,-3.0757207139381184,-3.1191864077192086,-3.161150909262745,-3.207608310501746,-3.2441251443275085,-3.275724130399211,-3.309803919971486,-3.337242168318426,-3.3665315444204134,-3.3872161432802645,-3.408935392973501,-3.42021640338319,-3.431798275933005,-3.443697499232833,-3.4436974992327127,-3.431798275933005,-3.431798275933005,-3.42021640338319,-3.42021640338319,-3.408935392973501,-3.3979400086721463,-3.3872161432802645,-3.3767507096021,-3.3767507096021,-3.356547323513813,-3.356547323513813,-3.356547323513813,-3.3467874862246565,-3.3467874862246565,-3.3467874862246565,-3.3467874862246565,-3.3467874862246565,-3.356547323513911,-3.3665315444204134,-3.3767507096021,-3.3979400086721463,-3.408935392973501,-3.431798275933005,-3.4559319556497243,-3.4814860601221125,-3.5086383061658672,-3.537602002101044,-3.5850266520291822,-3.619788758288575,-3.657577319177794,-3.698970004336236,-3.744727494896935,-3.823908740944319,-3.886056647693163,-3.95860731484217,-4.0,-4.045757490560675,-4.045757490560675,-4.096910013008056,-4.154901959985743,-4.154901959985743,-4.096910013008056,-4.045757490560675,-4.045757490560675,-3.958607314841775,-3.886056647693163,-3.853871964321762,-3.7695510786219817,-3.721246399047171,-3.657577319177991,-3.6020599913279625,-3.552841968657781,-3.508638306165728,-3.4559319556497243,-3.4089353929736124,-3.3767507096021,-3.3467874862246565,-3.309803919971486,-3.275724130399211,-3.2441251443275085,-3.207608310501746,-3.1804560644581312,-3.154901959985743,-3.1249387366083,-3.096910013008111,Mn,Co,Rh,Hf,",Mn,Co,Rh,Hf,",Hf
23,27,72,77,1.0114050672822386,1.1318633270962584,1.183259876154084,1.2186945948506374,1.2403080730136602,1.2254537640084968,0.9190801853564856,-1.4244657816801358,-1.848936746646253,-2.0809219076239263,-2.248720896016658,-2.3819519032879075,-2.492144128304169,-2.585026652029182,-2.6675615400843946,-2.7399286120149253,-2.8068754016455384,-2.8664610916298146,-2.9244530386074694,-2.9788107009300617,-3.026872146400301,-3.070581074285707,-3.1191864077192086,-3.161150909262745,-3.2006594505464183,-3.2441251443275085,-3.275724130399211,-3.3010299956639813,-3.3279021420642825,-3.356547323513911,-3.3767507096021,-3.397940008672037,-3.408935392973501,-3.408935392973501,-3.408935392973501,-3.408935392973501,-3.3979400086721463,-3.3872161432802645,-3.3872161432802645,-3.376750709602203,-3.3665315444205146,-3.356547323513911,-3.356547323513911,-3.337242168318426,-3.337242168318426,-3.3279021420642825,-3.318758762624413,-3.318758762624413,-3.318758762624413,-3.318758762624413,-3.318758762624413,-3.3279021420642825,-3.3279021420642825,-3.337242168318426,-3.3467874862246565,-3.3665315444204134,-3.3767507096021,-3.408935392973501,-3.42021640338319,-3.443697499232833,-3.4685210829577446,-3.5086383061658672,-3.537602002101044,-3.5686362358411734,-3.6020599913279625,-3.657577319177794,-3.698970004336236,-3.721246399047171,-3.769551078621726,-3.823908740944319,-3.853871964321762,-3.920818753952737,-3.95860731484217,-3.95860731484217,-4.0,-4.0,-3.95860731484217,-3.95860731484217,-3.920818753952737,-3.886056647693163,-3.823908740944319,-3.7958800173443463,-3.744727494896935,-3.698970004336236,-3.619788758288575,-3.5850266520291822,-3.537602002101044,-3.4948500216802296,-3.4559319556497243,-3.408935392973501,-3.3665315444205146,-3.337242168318426,-3.3010299956639813,-3.2676062401770314,-3.2365720064370627,-3.207608310501746,-3.167491087293764,-3.142667503568792,-3.10790539730952,-3.0757207139381184,V,Co,Hf,Ir,",V,Co,Hf,Ir,",Hf
25,44,45,72,1.1198185234442044,1.182195452472683,1.221280929408525,1.2466945107466727,1.240241139365158,1.0267542368156517,-0.6408857795850939,-1.794795636051855,-2.048662481204082,-2.22767829327708,-2.3675427078152755,-2.4814860601221125,-2.578396073130169,-2.6655462488490893,-2.7375489102695942,-2.8041003475907664,-2.8632794328435933,-2.91721462968355,-2.96657624451305,-3.0132282657338,-3.0555173278498318,-3.0915149811213505,-3.130768280269024,-3.167491087293764,-3.200659450546487,-3.229147988357856,-3.2596373105057563,-3.283996656365201,-3.309803919971486,-3.3279021420642825,-3.356547323513911,-3.3767507096021,-3.3872161432802645,-3.397940008672037,-3.408935392973501,-3.420216403383304,-3.408935392973501,-3.42021640338319,-3.42021640338319,-3.42021640338319,-3.408935392973501,-3.408935392973501,-3.397940008672037,-3.397940008672037,-3.397940008672037,-3.376750709602203,-3.376750709602203,-3.376750709602203,-3.3665315444204134,-3.3665315444204134,-3.3665315444204134,-3.3665315444204134,-3.3665315444204134,-3.356547323513911,-3.3665315444204134,-3.3767507096021,-3.3872161432802645,-3.397940008672037,-3.408935392973501,-3.431798275933005,-3.4436974992327127,-3.4559319556497243,-3.4814860601221125,-3.5228787452803374,-3.552841968657781,-3.5850266520291822,-3.619788758288394,-3.657577319177991,-3.6989700043360183,-3.744727494896694,-3.769551078621726,-3.823908740944319,-3.886056647693163,-3.920818753952737,-3.95860731484217,-3.95860731484217,-4.0,-4.0,-4.0,-3.95860731484217,-3.95860731484217,-3.9208187539523753,-3.853871964321762,-3.7958800173443463,-3.744727494896935,-3.677780705266081,-3.638272163982407,-3.5850266520291822,-3.5228787452803374,-3.4948500216802296,-3.443697499232833,-3.3979400086721463,-3.356547323513911,-3.318758762624413,-3.275724130399211,-3.2441251443275085,-3.2076083105018163,-3.1739251972991736,-3.136677139879544,-3.1023729087095586,Mn,Ru,Rh,Hf,",Mn,Ru,Rh,Hf,",Hf
28,44,72,77,1.147226650827808,1.189867455510009,1.2207517271306771,1.234248930136956,1.1921731200674683,0.5932284527065178,-1.609064892896621,-1.9377941911802876,-2.1463017882238256,-2.3010299956639813,-2.424812155072339,-2.5287082889410613,-2.616184634019569,-2.694648630553376,-2.7644715530924517,-2.8297382846050425,-2.886056647693163,-2.9355420107730814,-2.991399828238125,-3.036212172654492,-3.0861861476162837,-3.130768280269024,-3.167491087293828,-3.207608310501746,-3.2518119729938,-3.283996656365201,-3.3187587626245034,-3.356547323513813,-3.3767507096021,-3.420216403383304,-3.420216403383304,-3.4436974992327127,-3.4436974992327127,-3.4436974992327127,-3.4436974992327127,-3.4436974992327127,-3.420216403383304,-3.420216403383304,-3.397940008672037,-3.397940008672037,-3.3767507096021,-3.356547323513813,-3.356547323513813,-3.3372421683185203,-3.3187587626245034,-3.3187587626245034,-3.3187587626245034,-3.3010299956639813,-3.3010299956639813,-3.3010299956639813,-3.3010299956639813,-3.3187587626245034,-3.3187587626245034,-3.3372421683185203,-3.3372421683185203,-3.356547323513813,-3.3767507096021,-3.397940008672037,-3.420216403383304,-3.4685210829578725,-3.494850021680094,-3.5228787452803374,-3.552841968657781,-3.619788758288575,-3.657577319177794,-3.6989700043360183,-3.744727494896694,-3.795880017344075,-3.853871964321762,-3.920818753952737,-4.0,-4.0,-4.096910013008056,-4.096910013008056,-4.096910013008056,-4.096910013008056,-4.0,-4.0,-3.920818753952737,-3.853871964321762,-3.795880017344075,-3.744727494896694,-3.6989700043360183,-3.619788758288575,-3.5850266520291822,-3.5228787452803374,-3.4685210829578725,-3.4436974992327127,-3.397940008672037,-3.356547323513813,-3.3187587626245034,-3.283996656365201,-3.2518119729938,-3.207608310501746,-3.1804560644581312,-3.154901959985743,-3.119186407719266,-3.096910013008056,-3.065501548756432,-3.026872146400301,Ni,Ru,Hf,Ir,",Ni,Ru,Hf,Ir,",Hf
28,48,72,78,1.3958294288344284,1.3870027045897482,0.7747563091593849,-1.469800301796918,-1.830325565941193,-2.0665127121513,-2.2471835688117285,-2.393618634889395,-2.5171264163912603,-2.619788758288394,-2.703334809738469,-2.769551078621726,-2.8239087409443187,-2.8664610916298146,-2.899629454882437,-2.9281179926938745,-2.9507819773298185,-2.9746941347352296,-2.991399828238125,-3.017728766960477,-3.036212172654492,-3.065501548756432,-3.0861861476162837,-3.119186407719266,-3.1426675035687315,-3.1804560644581312,-3.2218487496163566,-3.2518119729938,-3.3010299956639813,-3.3372421683185203,-3.3767507096021,-3.420216403383304,-3.4436974992327127,-3.494850021680094,-3.5228787452803374,-3.5228787452803374,-3.552841968657781,-3.552841968657781,-3.552841968657781,-3.5228787452803374,-3.5228787452803374,-3.494850021680094,-3.494850021680094,-3.4685210829578725,-3.4436974992327127,-3.420216403383304,-3.397940008672037,-3.3767507096021,-3.356547323513813,-3.3372421683185203,-3.3187587626245034,-3.3010299956639813,-3.3010299956639813,-3.3010299956639813,-3.283996656365201,-3.283996656365201,-3.3010299956639813,-3.3010299956639813,-3.3187587626245034,-3.3187587626245034,-3.3372421683185203,-3.356547323513813,-3.3767507096021,-3.397940008672037,-3.420216403383304,-3.4436974992327127,-3.4685210829578725,-3.494850021680094,-3.494850021680094,-3.5228787452803374,-3.552841968657781,-3.552841968657781,-3.5850266520291822,-3.5850266520291822,-3.5850266520291822,-3.5850266520291822,-3.5850266520291822,-3.552841968657781,-3.5228787452803374,-3.494850021680094,-3.4685210829578725,-3.420216403383304,-3.3767507096021,-3.3372421683185203,-3.283996656365201,-3.2365720064370627,-3.1804560644581312,-3.130768280269024,-3.0757207139381184,-3.017728766960477,-2.96657624451305,-2.906578314837765,-2.853871964321762,-2.795880017344075,-2.735182176990487,-2.669586226650809,-2.605548319173784,-2.5346171485515816,-2.4609239012072237,-2.378823718224965,Ni,Cd,Hf,Pt,",Ni,Cd,Hf,Pt,",Hf
43,72,78,79,1.3388587269351055,1.3770518665571,1.3557452927057296,0.6758772835757427,-1.5039010078674286,-1.8422411139531365,-2.061480274823508,-2.22767829327708,-2.360513510731414,-2.473660722610156,-2.5686362358410126,-2.6536470255493807,-2.72584215073632,-2.790484985457369,-2.847711655616974,-2.899629454882437,-2.9430951486635277,-2.991399828238125,-3.026872146400301,-3.065501548756432,-3.096910013008056,-3.130768280269024,-3.154901959985743,-3.1804560644581312,-3.207608310501746,-3.2365720064370627,-3.2518119729938,-3.283996656365201,-3.3010299956639813,-3.3187587626245034,-3.3372421683185203,-3.356547323513813,-3.3767507096021,-3.3767507096021,-3.397940008672037,-3.397940008672037,-3.420216403383304,-3.420216403383304,-3.420216403383304,-3.420216403383304,-3.420216403383304,-3.420216403383304,-3.420216403383304,-3.420216403383304,-3.420216403383304,-3.397940008672037,-3.397940008672037,-3.397940008672037,-3.3767507096021,-3.3767507096021,-3.356547323513813,-3.356547323513813,-3.356547323513813,-3.356547323513813,-3.3372421683185203,-3.3372421683185203,-3.3372421683185203,-3.3372421683185203,-3.3372421683185203,-3.356547323513813,-3.356547323513813,-3.356547323513813,-3.3767507096021,-3.3767507096021,-3.397940008672037,-3.420216403383304,-3.4436974992327127,-3.4685210829578725,-3.494850021680094,-3.5228787452803374,-3.552841968657781,-3.5850266520291822,-3.619788758288575,-3.657577319177794,-3.6989700043360183,-3.744727494896694,-3.795880017344075,-3.795880017344075,-3.853871964321762,-3.853871964321762,-3.853871964321762,-3.853871964321762,-3.853871964321762,-3.853871964321762,-3.795880017344075,-3.744727494896694,-3.6989700043360183,-3.619788758288575,-3.5850266520291822,-3.494850021680094,-3.4436974992327127,-3.3767507096021,-3.3187587626245034,-3.2676062401770314,-3.207608310501746,-3.154901959985743,-3.10790539730952,-3.0457574905606752,-3.0,-2.9430951486635277,Tc,Hf,Pt,Au,",Tc,Hf,Pt,Au,",Hf
23,25,47,72,0.9752447228703258,1.2013913883177167,1.2650070775143962,1.3041153128108631,1.3152887868350682,1.1556593601750245,-0.2799317011624915,-1.709965388637482,-1.9804683154687448,-2.1687703061329366,-2.315154638355588,-2.4353339357479227,-2.5361070110140926,-2.625251653989896,-2.703334809738469,-2.769551078621726,-2.8297382846050425,-2.889410289700751,-2.939302159646388,-2.987162775294828,-3.0315170514460648,-3.0757207139381184,-3.10790539730952,-3.1426675035687315,-3.1804560644581312,-3.214670164989233,-3.2441251443275085,-3.2676062401770314,-3.3010299956639813,-3.3187587626245034,-3.3372421683185203,-3.356547323513813,-3.3767507096021,-3.3872161432802645,-3.397940008672037,-3.408935392973501,-3.408935392973501,-3.408935392973501,-3.408935392973501,-3.408935392973501,-3.408935392973501,-3.408935392973501,-3.408935392973501,-3.3979400086721463,-3.3872161432802645,-3.3872161432802645,-3.3872161432802645,-3.3665315444204134,-3.3665315444204134,-3.3665315444204134,-3.3665315444204134,-3.356547323513813,-3.356547323513813,-3.356547323513813,-3.356547323513813,-3.3665315444204134,-3.3767507096021,-3.3767507096021,-3.397940008672037,-3.397940008672037,-3.420216403383304,-3.431798275933005,-3.4436974992327127,-3.4685210829578725,-3.494850021680094,-3.5228787452803374,-3.552841968657781,-3.5850266520291822,-3.619788758288575,-3.657577319177794,-3.677780705266081,-3.721246399047171,-3.769551078621726,-3.823908740944319,-3.823908740944319,-3.886056647693163,-3.886056647693163,-3.95860731484217,-3.95860731484217,-3.95860731484217,-3.920818753952737,-3.886056647693163,-3.886056647693163,-3.823908740944319,-3.769551078621726,-3.721246399047171,-3.657577319177991,-3.6020599913279625,-3.552841968657781,-3.508638306165728,-3.4559319556497243,-3.3979400086721463,-3.356547323513911,-3.3187587626245034,-3.2676062401770314,-3.229147988357856,-3.1870866433571443,-3.142667503568792,-3.1023729087096137,-3.0604807473813813,V,Mn,Ag,Hf,",V,Mn,Ag,Hf,",Hf
13,29,72,79,1.299539112384375,1.3441060559678997,1.3573557827767495,1.1292147435978923,-1.2451931446455766,-1.7176044952574745,-1.9633711046378428,-2.135488918941608,-2.269217724333619,-2.378823718224965,-2.471083299722358,-2.555955204081924,-2.6345120151091,-2.707743928643524,-2.779891911959945,-2.8601209135987635,-2.9355420107730814,-3.017728766960477,-3.10790539730952,-3.207608310501746,-3.3187587626245034,-3.4436974992327127,-3.5850266520291822,-3.744727494896694,-3.920818753952737,-4.096910013008056,-4.221848749616356,-4.221848749616356,-4.221848749616356,-4.0,-3.920818753952737,-3.744727494896694,-3.657577319177794,-3.552841968657781,-3.494850021680094,-3.420216403383304,-3.356547323513813,-3.3187587626245034,-3.283996656365201,-3.2518119729938,-3.2218487496163566,-3.207608310501746,-3.1804560644581312,-3.1804560644581312,-3.167491087293828,-3.167491087293828,-3.167491087293828,-3.1804560644581312,-3.1804560644581312,-3.193820026016113,-3.207608310501746,-3.2365720064370627,-3.2518119729938,-3.283996656365201,-3.3187587626245034,-3.356547323513813,-3.397940008672037,-3.4436974992327127,-3.494850021680094,-3.552841968657781,-3.619788758288575,-3.6989700043360183,-3.795880017344075,-3.853871964321762,-4.0,-4.096910013008056,-4.221848749616356,-4.221848749616356,-4.3979400086720375,-4.3979400086720375,-4.3979400086720375,-4.3979400086720375,-4.221848749616356,-4.221848749616356,-4.096910013008056,-4.096910013008056,-4.0,-3.920818753952737,-3.853871964321762,-3.795880017344075,-3.744727494896694,-3.6989700043360183,-3.619788758288575,-3.5850266520291822,-3.552841968657781,-3.494850021680094,-3.4685210829578725,-3.420216403383304,-3.397940008672037,-3.356547323513813,-3.3187587626245034,-3.283996656365201,-3.2365720064370627,-3.193820026016113,-3.154901959985743,-3.119186407719266,-3.065501548756432,-3.017728766960477,-2.96657624451305,-2.906578314837765,Al,Cu,Hf,Au,",Al,Cu,Hf,Au,",Hf
45,46,72,77,1.2750546186962968,1.3075045953556403,1.3019380240939855,0.959016574784477,-1.4025242101296227,-1.812479279163537,-2.050609993355087,-2.2247537402597635,-2.364516253185088,-2.478861916295964,-2.578396073130169,-2.661543506395395,-2.7399286120149253,-2.8013429130455774,-2.8601209135987635,-2.913640169325252,-2.96657624451305,-3.0087739243075053,-3.0457574905606752,-3.0861861476162837,-3.119186407719266,-3.1426675035687315,-3.1804560644581312,-3.207608310501746,-3.2365720064370627,-3.2518119729938,-3.283996656365201,-3.3010299956639813,-3.3372421683185203,-3.356547323513813,-3.3767507096021,-3.3767507096021,-3.397940008672037,-3.420216403383304,-3.420216403383304,-3.4436974992327127,-3.4436974992327127,-3.4436974992327127,-3.4436974992327127,-3.4436974992327127,-3.4436974992327127,-3.4436974992327127,-3.4436974992327127,-3.420216403383304,-3.420216403383304,-3.420216403383304,-3.420216403383304,-3.397940008672037,-3.397940008672037,-3.397940008672037,-3.3767507096021,-3.3767507096021,-3.3767507096021,-3.3767507096021,-3.3767507096021,-3.3767507096021,-3.3767507096021,-3.3767507096021,-3.397940008672037,-3.397940008672037,-3.420216403383304,-3.4436974992327127,-3.4436974992327127,-3.4685210829578725,-3.494850021680094,-3.5228787452803374,-3.552841968657781,-3.5850266520291822,-3.619788758288575,-3.657577319177794,-3.6989700043360183,-3.744727494896694,-3.795880017344075,-3.853871964321762,-3.920818753952737,-3.920818753952737,-4.0,-4.0,-4.096910013008056,-4.096910013008056,-4.096910013008056,-4.0,-4.0,-3.920818753952737,-3.853871964321762,-3.795880017344075,-3.744727494896694,-3.657577319177794,-3.619788758288575,-3.552841968657781,-3.494850021680094,-3.420216403383304,-3.3767507096021,-3.3187587626245034,-3.283996656365201,-3.2365720064370627,-3.1804560644581312,-3.1426675035687315,-3.096910013008056,-3.0555173278498318,Rh,Pd,Hf,Ir,",Rh,Pd,Hf,Ir,",Hf
29,44,47,72,1.2594476561303938,1.296766952398758,1.3064619142068254,1.140844161197092,-1.1782245328165366,-1.7249191015431415,-1.97798426018228,-2.152427340857888,-2.2873502983727887,-2.397940008672037,-2.492144128304169,-2.575118363368933,-2.6536470255493807,-2.72584215073632,-2.795880017344075,-2.8664610916298146,-2.9430951486635277,-3.017728766960477,-3.096910013008056,-3.1804560644581312,-3.283996656365201,-3.3767507096021,-3.4685210829578725,-3.5850266520291822,-3.6989700043360183,-3.795880017344075,-3.853871964321762,-3.853871964321762,-3.853871964321762,-3.795880017344075,-3.744727494896694,-3.6989700043360183,-3.619788758288575,-3.552841968657781,-3.494850021680094,-3.420216403383304,-3.3767507096021,-3.3372421683185203,-3.3010299956639813,-3.2676062401770314,-3.2518119729938,-3.2365720064370627,-3.2218487496163566,-3.207608310501746,-3.193820026016113,-3.193820026016113,-3.193820026016113,-3.193820026016113,-3.207608310501746,-3.2218487496163566,-3.2365720064370627,-3.2518119729938,-3.2676062401770314,-3.3010299956639813,-3.3372421683185203,-3.3767507096021,-3.397940008672037,-3.4436974992327127,-3.494850021680094,-3.552841968657781,-3.619788758288575,-3.6989700043360183,-3.795880017344075,-3.853871964321762,-3.920818753952737,-4.096910013008056,-4.221848749616356,-4.221848749616356,-4.3979400086720375,-4.3979400086720375,-4.3979400086720375,-4.3979400086720375,-4.3979400086720375,-4.3979400086720375,-4.221848749616356,-4.096910013008056,-4.0,-3.920818753952737,-3.853871964321762,-3.795880017344075,-3.744727494896694,-3.6989700043360183,-3.619788758288575,-3.5850266520291822,-3.5228787452803374,-3.4685210829578725,-3.4436974992327127,-3.397940008672037,-3.356547323513813,-3.3372421683185203,-3.3010299956639813,-3.2676062401770314,-3.2365720064370627,-3.193820026016113,-3.167491087293828,-3.1426675035687315,-3.10790539730952,-3.0757207139381184,-3.0457574905606752,-3.0087739243075053,Cu,Ru,Ag,Hf,",Cu,Ru,Ag,Hf,",Hf
24,27,30,72,1.054930042752538,1.1335858479576015,1.1768234410674916,1.2089852275841453,1.226606606435496,1.2008625312727368,0.7771903974446319,-1.5457651042517344,-1.9303319030884043,-2.166215625343521,-2.342944147142896,-2.4814860601221125,-2.5917600346881504,-2.677780705266081,-2.7399286120149253,-2.790484985457369,-2.8239087409443187,-2.847711655616974,-2.8728952016351923,-2.886056647693163,-2.899629454882437,-2.913640169325252,-2.9281179926938745,-2.9430951486635277,-2.958607314841775,-2.98296666070122,-3.0087739243075053,-3.036212172654492,-3.065501548756432,-3.096910013008056,-3.1426675035687315,-3.193820026016113,-3.2365720064370627,-3.3010299956639813,-3.356547323513813,-3.420216403383304,-3.5228787452803374,-3.5850266520291822,-3.6989700043360183,-3.795880017344075,-3.920818753952737,-4.0,-4.096910013008056,-4.221848749616356,-4.221848749616356,-4.096910013008056,-4.0,-3.920818753952737,-3.853871964321762,-3.744727494896694,-3.657577319177794,-3.5850266520291822,-3.5228787452803374,-3.4685210829578725,-3.420216403383304,-3.3767507096021,-3.356547323513813,-3.3372421683185203,-3.3187587626245034,-3.3010299956639813,-3.283996656365201,-3.283996656365201,-3.283996656365201,-3.3010299956639813,-3.3010299956639813,-3.3187587626245034,-3.3372421683185203,-3.3767507096021,-3.397940008672037,-3.4436974992327127,-3.4685210829578725,-3.5228787452803374,-3.5850266520291822,-3.619788758288575,-3.6989700043360183,-3.744727494896694,-3.795880017344075,-3.853871964321762,-3.920818753952737,-4.0,-4.0,-4.0,-3.920818753952737,-3.920818753952737,-3.795880017344075,-3.744727494896694,-3.657577319177794,-3.552841968657781,-3.4685210829578725,-3.397940008672037,-3.3372421683185203,-3.2676062401770314,-3.193820026016113,-3.130768280269024,-3.0757207139381184,-3.017728766960477,-2.96657624451305,-2.920818753952376,-2.8664610916298146,-2.818156412055256,Cr,Co,Zn,Hf,",Cr,Co,Zn,Hf,",Hf
14,25,72,79,1.3842612758609596,1.4249057997119956,1.344347269798509,0.4190167902161452,-1.5503673495299268,-1.8658228924232336,-2.078313524516398,-2.2418453780326177,-2.374687549038326,-2.486782399932061,-2.583359492661719,-2.6675615400843946,-2.7423214251308154,-2.8068754016455664,-2.8632794328435933,-2.91721462968355,-2.962573502059416,-3.0087739243075053,-3.0457574905606752,-3.0809219076239263,-3.113509274827518,-3.142667503568792,-3.1739251972991736,-3.200659450546487,-3.229147988357856,-3.2518119729938,-3.275724130399211,-3.3010299956639813,-3.3187587626245034,-3.337242168318426,-3.356547323513813,-3.3665315444204134,-3.3872161432802645,-3.408935392973501,-3.42021640338319,-3.431798275933005,-3.443697499232833,-3.4559319556497243,-3.4685210829577446,-3.4814860601221125,-3.4685210829577446,-3.4814860601221125,-3.4685210829577446,-3.4685210829577446,-3.4685210829577446,-3.4559319556498487,-3.4559319556498487,-3.443697499232833,-3.431798275933005,-3.420216403383304,-3.408935392973501,-3.3979400086721463,-3.3872161432802645,-3.376750709602203,-3.3767507096021,-3.3665315444204134,-3.356547323513813,-3.356547323513911,-3.356547323513911,-3.356547323513911,-3.356547323513911,-3.3665315444205146,-3.3767507096021,-3.3767507096021,-3.3979400086721463,-3.408935392973501,-3.431798275933005,-3.4559319556497243,-3.4685210829577446,-3.508638306165728,-3.537602002101044,-3.5850266520291822,-3.619788758288575,-3.657577319177991,-3.721246399047171,-3.795880017344075,-3.823908740944319,-3.920818753952737,-3.95860731484217,-4.045757490560675,-4.154901959985743,-4.154901959985743,-4.221848749616356,-4.154901959985743,-4.096910013008056,-4.0,-3.9208187539523753,-3.823908740944319,-3.7212463990474,-3.619788758288394,-3.508638306165728,-3.4089353929736124,-3.309803919971486,-3.207608310501746,-3.1023729087095586,-2.9788107009300617,-2.8239087409443187,-1.6753060861382254,-0.3848288010754481,-0.1534154971019538,Si,Mn,Hf,Au,",Si,Mn,Hf,Au,",Hf
