key,a0.25_rp1.0,a0.25_rp1.5,a0.25_rp2.0,a0.25_rp2.5,a0.25_rp3.0,a0.5_rp1.0,a0.5_rp1.5,a0.5_rp2.0,a0.5_rp2.5,a0.5_rp3.0,a1.0_rp1.0,a1.0_rp1.5,a1.0_rp2.0,a1.0_rp2.5,a1.0_rp3.0,Etot
3D-002,0.03230040454461278,0.20347575592475864,-1.0890746802025417,0.6774666908328135,-0.6828983025027168,1.31507579613126,-0.043602344079369006,-0.6472044856424958,0.10177035772073109,0.10657042305223197,0.37899911424024857,-0.1402919879146093,-0.2697501248130047,-0.2270551883273338,-0.10548692506231848,0.03213187499997616
3D-003,-1.038693486895506,1.4414008773338063,-0.35500373360838133,2.6771260370733643,0.5210962924736217,-1.1819730999663862,1.4010243531329072,1.121096300246131,2.0756809546998807,2.6792545899503764,1.3383548600203763,1.413160254375703,1.5263880177023268,1.751895181339855,2.046634690370364,0.026146499999981643
3D-004,-1.0386924960992185,1.3993275809942989,0.08471197394736565,1.7567265876058042,1.332678593190478,-1.222254513818598,1.4152822066060675,1.1836442529525324,1.6196185700945374,2.2136661292801816,1.3330271520670685,1.3874541061254588,1.4367541635257342,1.554221709053289,1.7308982302067224,0.12914974999998208
3D-005,-0.2997273966124898,0.5851880846555844,-0.8687205330189673,1.076162759770221,-0.3745332269551319,0.5577231232228766,0.33497452626671076,-0.15899715803999828,0.5637223434577774,0.6462782356903554,0.5796214795283968,0.2554596562280266,0.19213229589294506,0.2659384453705412,0.40441204034951383,0.17942374999998378
3D-006,-0.9854159797289606,1.1965186629575646,0.34385639139917595,2.051916940980069,0.8672556599908428,-1.1737955912275038,1.3402830756684583,1.4557424247301807,1.9990783625879083,1.9054599252892122,1.438952972372283,1.5348915627459665,1.640247173341172,1.780886770929987,1.9026623750122804,0.16616137499997308
3D-007,-1.0305702842674145,1.3654957417016191,0.39033681181316987,0.9638452894074782,1.8447367213361416,-1.2199267568860448,1.4241312385076303,1.1919465912173626,1.1865336554191535,1.7938219128344457,1.3217973599641026,1.3411235338635206,1.3259597167921735,1.3457811726932594,1.4211049905872677,0.1909379999999885
3D-008,-1.035127076556494,1.376330599694829,0.4297990982604331,0.9094086616254838,2.032559647582036,-1.2282839354261539,1.4343219128386422,1.2230856584663854,1.1649573366560386,1.6978694645908574,1.3402259706926696,1.3576332614414255,1.3366163007972838,1.3424481156921124,1.3963756440410255,0.20132612499998004
3D-009,-0.9881628096190413,1.094503066730049,0.3209215523633111,1.8144151436788143,1.6280590089277114,-1.2700256099969058,1.2634691824218316,1.403897386569282,1.8625189025862217,1.9578779668438024,1.2786904200554534,1.436945140329168,1.5563291624534439,1.700332612089552,1.8366946673518423,0.20082999999996787
3D-010,-0.17686007828228587,0.2877953613413953,-0.6758788685105696,0.9104383524791115,-0.18603670931882418,0.4983269959084012,0.15237168215936914,-0.2279096458156455,0.41462712291523857,0.6596922692007713,0.33289812971160765,0.0964687346699606,0.06566608969061934,0.15491972431819592,0.3107621331876292,0.21428699999998457
3D-011,0.09011302222045853,0.07666324506414258,-0.5848410538815471,0.014889430212155923,-1.158422609501134,1.1178445303432574,-0.07159390770276401,-0.35865448374063325,0.010971135451751768,-0.4314726782158871,0.37559375863695327,-0.05497984097474734,-0.17443817214245255,-0.19744630982465397,-0.2111111565272193,0.24140137499998104
3D-012,-0.4157640529471254,0.5745483328030064,-0.3631050239611525,0.7948899197690835,0.5216062950004372,-0.13558273817908909,0.5542778266841192,0.2528042408144292,0.595619125760574,0.9715004071805337,0.608094274876781,0.48479494557859415,0.46063648592514894,0.5149494518223048,0.6282772753867729,0.24875524999998788
3D-013,-0.781170954924752,1.0755255761701061,-0.058501889596225716,1.8818655515888756,0.028800883274037375,-0.708866182170858,1.0507115309223412,1.0420333293494586,1.6655615137031785,1.3596778104125755,1.2007704257850529,1.1949903482433042,1.2620394380341116,1.3787430645214025,1.4744401317413793,0.23006599999999366
3D-014,-0.46619170757507034,0.4205879088950304,-0.48576324582830843,1.2968102894648428,0.9799627127164364,-0.4008707716741292,0.43521846250184604,0.27781971510254877,0.9590710574770352,1.5906917489195231,0.37809152719214534,0.4420673531946304,0.5362773952322194,0.7165124482798932,0.9648857812683732,0.27234499999997297
3D-015,-1.0437155372937506,1.3561764821701459,0.4275557474499574,1.6866562899672588,0.8742062735559057,-1.2838123375825292,1.438128995777993,1.5518174626502728,1.8515356529146172,1.5904763543402884,1.5074663452232224,1.5985658951045432,1.6686694369091717,1.7438287921989646,1.7812403460737376,0.27407037499997955
3D-016,-1.0352379313900355,1.3109099418746317,0.6663378354742505,1.0137100681095514,1.477678917231466,-1.2930267538145996,1.4182966657825842,1.3243169603588867,1.2724675980793925,1.648320044690547,1.3434423455677877,1.4028552210838283,1.4060901002859754,1.4205424523341776,1.4593997920230926,0.28055112499998813
3D-017,-0.5538672525320604,0.7979191200273839,0.019574383824035584,0.4078029989708077,-0.05733652203270011,-0.032192451554054285,0.7137716089479705,0.3956487432379441,0.42970570588321716,0.35397933974628903,0.8724743408077493,0.6319819199238103,0.5247718975185851,0.46858852217284663,0.4346063178827043,0.2833553749999851
3D-018,-0.6921364112326716,0.9736469481943568,-0.006532257381657014,2.0039791659612645,-0.33033465686103924,-0.7312686822885133,1.0052471553770526,1.0566826815229422,1.6895366848729532,1.3127291364420566,1.155855838416392,1.1777424592806893,1.2599490081636953,1.3831431280034454,1.4743913474721817,0.28443412499996157
3D-019,-1.0307574016156307,1.3189796948315766,0.5150251554793149,1.4604393597044345,0.27621835756977225,-1.26036954992374,1.415786789513918,1.384669115723565,1.4794240094462914,1.4018943168701972,1.3987583252199827,1.459792438416324,1.4799741703058849,1.501105901422153,1.506654970332035,0.28226474999999596
3D-020,-0.21550368334051279,0.4703936305640161,-0.814989188538679,0.9937274958158534,-0.3814245370027677,0.4091180269071036,0.26205890556665934,-0.13822612032917075,0.5227476160250781,0.6418379101694,0.4372577487030654,0.1998950631449726,0.1662034949431902,0.24795586295822014,0.38592669775564603,0.28831374999998616
3D-021,-1.003189040613389,1.1244919402720521,0.4856250436605083,2.2780062097446288,0.5740588275363508,-1.347271890109013,1.3058386471506254,1.6421498541811257,2.261805251818088,1.866272301481746,1.4124324736485276,1.6153368915423854,1.7825207539892034,1.9556585296270526,2.0665308754034153,0.303750999999977
3D-022,-0.5062883270397928,0.5265473883557983,-0.27582249085223326,0.5633630635823819,1.678485881886515,-0.3965321280783656,0.503344543013892,0.2847555843547536,0.5252481769639981,1.1037541281042995,0.4226802894725208,0.4262409313008928,0.4397402483261497,0.5079048134212167,0.6405463443968419,0.31416824999996606
3D-023,-0.3513686526373518,0.5075915987868735,-0.38113409972462303,0.838536683883126,0.42445052815934553,-0.1789103429293649,0.5103371897802879,0.2448392579210672,0.6156232920671656,1.0355372649759964,0.5412764410326402,0.45395754067193855,0.44905669629408346,0.5199342570180786,0.6496487069381519,0.3071012499999881
3D-024,-1.0180141708323849,1.268314373484115,0.6117650052672234,1.1906953368208997,0.623525332989175,-1.259088857859681,1.406813873217245,1.4901798732690048,1.4038789712206643,1.013435387366009,1.4359122379365536,1.496115713985278,1.502093814747925,1.4763062091049683,1.3996310898626565,0.3154234999999801
3D-025,-0.8447732208006052,1.005724291549549,-0.2426725749695652,1.858699003351683,0.6976390990004785,-0.9696770397194161,0.9555748912373047,0.9305556845163646,1.5657067914940623,1.607103186457476,0.903765820415612,1.038112858160616,1.1502865498338268,1.302546764798721,1.4569746743506506,0.315656999999959
3D-026,-1.0295878571974648,1.3282754338751201,0.8821525726770127,0.32619303240395037,1.7277342093132309,-1.2524628343285025,1.4517043877129834,1.343325604563636,0.8928251013165469,1.1600044866698451,1.3848365958755438,1.386716042553342,1.320225056318169,1.2338870808101725,1.1607566596878522,0.321633874999975
3D-027,-0.92484766852766,1.1005300164841632,-0.4561263027244294,2.149131203929344,1.178759495010292,-1.0150205234539647,0.9623000520665409,0.7690773792865149,1.6343564041392804,2.187388777781566,0.8109977969302552,0.9660744349303719,1.1012765086035596,1.320400601171494,1.5983340209529528,0.32427362499996093
3D-028,-1.0381767959055053,1.3155199914644398,0.9197489939831719,0.20881206865322088,1.87254874859262,-1.3018468515612347,1.443530254504375,1.3618955894820737,0.8327739268854492,1.0656379769612125,1.3544636519290976,1.3761880333306111,1.3081804715653533,1.207343686490803,1.1133222295552454,0.3447169999999744
3D-029,-0.35376471876944254,0.25050154550257087,-0.3868283715510473,1.1007629320425867,0.8262656844592052,-0.43937792358155653,0.3260109187597233,0.2102141806132026,0.7261893155799315,1.3650905508778755,0.2090413839717863,0.3143116812198754,0.4047239479490755,0.5571646825635104,0.7714348608571432,0.35591762499996094
3D-030,-0.5824434553307866,0.5383623477544136,-0.0057630255358726784,1.5468285222085245,1.2606179369930886,-1.0891344478265514,0.7324927373617307,0.9655129431367335,1.4368541519737463,1.5780265774258506,0.6402576211627002,0.9038929235186982,1.0679905689712197,1.2356881005643854,1.3912797355226179,0.34461574999997424
3D-031,-0.6928573653748331,0.8128049924233154,0.03642981011139898,1.5406219146408524,1.908237236866702,-0.9219277762020462,0.89687184431181,0.9911868790202469,1.5163926289476746,1.7370603759067549,0.9052680180261209,1.0403426973995042,1.159439419351511,1.3179941663537862,1.4872853018413883,0.34753862499999855
3D-032,-0.5389804823710763,0.6805472018531569,-0.05872024940996687,0.5457816926591245,-0.22165609892017557,-0.05395340032557817,0.6280278028478092,0.35768039378252914,0.46879040076949663,0.373494794443457,0.7618134191447921,0.5684352303300632,0.4894428651578078,0.4579827383238722,0.443554289947872,0.2978459999999927
3D-033,-1.000165334934443,1.3261243898602049,1.1398874718917296,0.07243695338126205,0.9101784674644204,-1.1270789133020385,1.4925357939262216,1.4370095949396828,0.7650227111320456,0.6216627213868849,1.5310327090342022,1.4550665126882103,1.3374341903700018,1.1738861289124447,0.9853767467679541,0.37008999999997627
3D-034,-0.0884560274111856,0.16213071303586885,-1.0582980572505172,0.4061136037714315,-0.511230590076565,0.7508143403438804,-0.1496365997912887,-0.6367055565711922,-0.07465699723463462,0.10646807259935759,-0.04533328698194311,-0.2990981945710947,-0.3596956060085021,-0.30989575068845826,-0.19183868262506804,0.3800663749999842
3D-035,-0.49950550769782553,0.3226385205195996,-0.2545683379161219,1.2686553292214031,1.590295595999091,-0.4794712175836524,0.3302146265943726,0.26407824775332855,0.939880314779253,1.6514205098754857,0.2239498572019425,0.36447348405118457,0.4927153107745228,0.6958491211664672,0.9658764093580445,0.3774244999999894
3D-036,0.9761933956571213,-0.6523774298184715,-1.1454691509062132,-0.05230246359270795,-1.0743616570930872,1.3224791859227645,-0.7820399570439681,-1.058124215711997,-0.5473606958844295,-0.3956095912006105,-0.53613585823466,-0.8221477721930237,-0.8674914085530169,-0.807567493099233,-0.6899894265684366,0.3071304999999711
3D-037,-0.4896865770625707,0.2941836693654899,-0.2990745501352533,1.361582054952331,1.1690092599678041,-0.5418523061327578,0.3311902718279151,0.31195556826748844,0.9883518410863976,1.562065168257334,0.21622943349462306,0.3851017591960335,0.5243550998557618,0.725634652176243,0.9774586877132134,0.3771844999999985
3D-038,0.9543895016158311,-0.6505964937033644,-1.14560737160965,-0.046966825243703506,-1.0754941893363568,1.3231591744817157,-0.7787035452461616,-1.0575153661132795,-0.5435591994792315,-0.39453375722596123,-0.5330212036499646,-0.8196168077562535,-0.8652707890366804,-0.8052773704941237,-0.6875909918191835,0.3062234999999873
3D-039,0.952161949230044,-0.6500739302721597,-1.145495609659904,-0.04273587449509451,-1.0749266538812987,1.3277996423417004,-0.7773215335265055,-1.056826356717434,-0.5400536373299011,-0.3934732008570419,-0.5286826184752468,-0.8174089546130459,-0.8634561044921861,-0.8032728778178104,-0.6853867050333798,0.3068791249999663
3D-040,0.9581468223398684,-0.6512338988331636,-1.1454645093892502,-0.047698672696819315,-1.0743212489170244,1.324663034699063,-0.779052939010813,-1.0575547494055968,-0.5437617160174223,-0.39455586132221904,-0.5323995792183421,-0.8195990269331814,-0.8653757749387433,-0.8054049397138325,-0.6877139328049297,0.3069026249999638
3D-041,1.253517772426564,-0.6633811464716658,-1.1434984012255929,-0.11663522240587934,-1.0620615331356043,1.2884830067108952,-0.8260773689227859,-1.0624057738718964,-0.5940099218141501,-0.41003733346140014,-0.5880596751930435,-0.8569226690876462,-0.8949972146663785,-0.8350001354210903,-0.7190177331741687,0.3267862499999694
3D-042,1.256962722953949,-0.6635763689016915,-1.1433962637733115,-0.11552067832679375,-1.0615281121405094,1.2911150961717985,-0.8260325288872193,-1.0621872110327484,-0.5929467127952659,-0.40976278761438695,-0.5862173709447642,-0.8562362261612008,-0.8944960347800653,-0.8344274736670695,-0.7183709841180748,0.3752399999999909
3D-043,-0.3106071309458044,0.11112009302400169,0.04831327713803507,0.4801568000651979,0.780909490040873,-0.4107900200061052,0.33554396003461484,0.4868513443757634,0.5775651056721023,0.5395062272423344,0.3567708836110598,0.43875536880259197,0.4907155242736545,0.535651551461977,0.564707260395806,0.404700374999976
3D-044,-0.7699019515149792,1.2426034681522238,-0.3932881266027682,1.2264503132100606,0.6794520882455988,-0.35230016272729353,1.127054951501848,0.662661861451967,1.0170855889233381,1.2083925035227192,1.2545866795020553,1.0193883534556862,0.9397847234960832,0.9550035676446369,1.0266529554109645,0.38159887499998035
3D-045,0.8861933797817207,-0.6328436271878022,-1.1455926992069783,-0.013827568390776295,-1.0784734245360934,1.3194751878839701,-0.7652189789274864,-1.0501663986729861,-0.5183578650968094,-0.3872309728105683,-0.5197169461167497,-0.8065321418615,-0.8515125353577725,-0.7897440971936625,-0.6710935855423662,0.3124283749999961
3D-046,0.8937752518424757,-0.634862361285976,-1.1456645666458638,-0.01708146082532143,-1.0787740933447691,1.3201323281547335,-0.7666933744967921,-1.0510228665043773,-0.5210257535364865,-0.3880408607539908,-0.521048488971682,-0.8079398793742432,-0.8530136522982621,-0.7914310598027745,-0.6728737245452588,0.3118873749999693
3D-047,0.9988088412568124,-0.6614416821967568,-1.1456355051768499,-0.04894797763204012,-1.075019062317713,1.348894469067185,-0.7825996996834998,-1.059961019815814,-0.5450887175494101,-0.39491996160218124,-0.5220935965589207,-0.8189813003084776,-0.8669613196735683,-0.8072486200048408,-0.6892167179557902,0.3040922499999681
3D-048,0.9973730373917353,-0.6611299036865463,-1.1455723511290195,-0.0497131835696719,-1.0744520914505453,1.3474804866516175,-0.7825953683156196,-1.059919775916298,-0.5455031351929162,-0.3950297861346164,-0.5229308111938512,-0.8192310827912433,-0.8670997538268634,-0.8074161035752864,-0.689432544343629,0.3036409999999705
3D-049,-1.0150064020644225,0.9557397197258263,0.46601680163547266,1.9378665255063696,2.4193554986976293,-1.6028413993264305,1.1876342466225387,1.559101828294524,2.044763938999238,2.13820528192531,1.104912206622812,1.4476454479259786,1.6520102771655614,1.8472052774178125,2.012715776543706,0.39761449999997467
3D-050,-0.6685851572868944,0.528781464425979,0.03816912277243959,1.6088034926163672,2.6509123149202156,-1.113130990301357,0.7133355297949038,0.9198680208134237,1.5559145270252275,2.1656606944039245,0.5918643459959607,0.8854778676840319,1.0851202761136691,1.322872033251999,1.592432858842101,0.41591737499996384
3D-051,-0.9176329624970894,1.0594648333258496,-0.14116330264606877,2.1924188420094834,-0.037308601286567385,-1.0831487865184959,0.9850942153841413,1.1148296067962111,1.8790656158495858,1.5486777159393719,0.9723320997557127,1.1664229690753123,1.3236332799489543,1.5026254300047075,1.641486456737928,0.41537037499998064
3D-052,-1.020994195267826,1.286843548619899,1.168235268625211,-0.16888275082184057,1.5550089335771824,-1.263672704412985,1.4585281847750442,1.4193672789695524,0.6373325168871381,0.6727347753014569,1.4062615146349629,1.3922533511877493,1.2840934202788916,1.116632915181594,0.9338844089857475,0.4165666249999731
3D-053,-0.4631435517569978,0.3960313355385863,0.2623233108008418,0.4230995848088314,1.3133121033037491,-0.4920435477656879,0.4901181383000123,0.43402228376628754,0.5055717221074962,0.9671308868876416,0.4292036505531417,0.47696693469981255,0.5002917183671786,0.5482964603809947,0.6351615361580308,0.41693362499998443
3D-054,-0.45672664497204796,0.2497332713524396,-0.032591401442018296,1.0743806037420072,0.5646183819412639,-0.42428730989055635,0.30177547406160304,0.3335429486034704,0.787223126302961,1.0146254152008312,0.25113033045946365,0.3690469477750762,0.46548578465854834,0.5956344962154894,0.7436614647195046,0.4337712499999782
3D-055,-0.5744285301574213,0.42904356183919906,-0.3783641547102763,1.4063722838518875,2.04021564374136,-0.6019870357617312,0.4007451714890113,0.35581394408853256,1.1283590058671245,1.8606733552932624,0.2768351228772776,0.45425152946884734,0.6083716372738806,0.8405484902037955,1.1396689045263553,0.43585549999997397
3D-056,0.006270038588416763,0.04236026618187142,-1.0448512931790823,0.32365934664612994,-0.7257229015267932,0.609111037114238,-0.22813948151937133,-0.6487597065131261,-0.1665082066116258,0.051273740817714374,-0.20758272965757973,-0.3795933388597379,-0.41793898742939145,-0.36847098711185255,-0.2576296233514378,0.4309136249999881
3D-057,-0.37418476602805306,0.4164347006453812,-0.21956823035612805,0.5244853666102085,1.5407258303566431,-0.4390493890710735,0.4372202614844247,0.3365202077408738,0.5268388907276736,0.9489782689079285,0.36384159091594515,0.41002474995580346,0.44163862457690456,0.5060703592769338,0.6114991150428594,0.43011587499998427
3D-058,-0.710705183661767,0.7189909269559901,0.18720579370237694,1.326748005014604,2.016543978236445,-1.186805327402564,0.8247220350126999,1.0447560869541546,1.480714875850752,1.822089636067202,0.7119252350478665,0.9848178266150143,1.1501274983949465,1.3253249578889383,1.5042728604151334,0.43504724999996824
3D-059,-1.0174084023406993,0.8527494979260175,0.3923201383273796,2.282545977908982,1.9471547402390315,-1.6768520006154097,1.1160320100128838,1.5609006743409788,2.1620179582689523,2.1076421691436877,1.001908224010161,1.412950920914243,1.6565672445944144,1.880321440964895,2.0563809449020676,0.43758262499997613
3D-060,-0.7530787206800131,0.9174205092960594,0.5932242767653841,1.193765288064726,-0.1257540879170457,-0.9756850068559352,1.0035132655022083,1.094761027837242,1.1639931538690709,0.8802096852443108,1.0053447266069166,1.0922605832045587,1.1286794245686194,1.1457585044552556,1.1227614355011661,0.44939012499997943
3D-061,-0.551785098781741,0.5080022132006685,-0.2737282658258296,0.7474253862958176,1.2927931958551893,-0.4662962012052257,0.46296675453790503,0.28815093049436546,0.6269490771543054,1.16398467286964,0.3507620777116309,0.40806413001968134,0.4532420564140983,0.5493956189977711,0.7019512239281845,0.4604318749999834
3D-062,-0.6417778391687329,0.9506771622749467,-0.22332535444741244,1.348153031583379,0.190601905272909,-0.4216144779468499,0.9844479246777116,0.7334328229077686,1.1050693024715028,1.122267816134132,1.1211101938330694,0.9787457756894261,0.9511859065336056,0.9922511138502568,1.0579228668175513,0.44711462499998333
3D-063,-0.6009559334096393,0.5469680108537138,0.1073897015275409,1.4761372088558997,1.560878641760509,-1.1419650214134893,0.7346145642509944,1.020605269359491,1.4955299621832503,1.6874878996980218,0.642241404630546,0.9325051817412046,1.1127742358650512,1.2946905440470442,1.46406348706821,0.460365749999994
3D-064,-1.0561022458241272,1.2516975778333281,1.1339145919417473,0.348597786618221,1.7865058457426088,-1.4324731998090041,1.414751179425269,1.4600070972962995,0.9699251375526792,1.14636112831534,1.3086911174601294,1.4075656376605947,1.3811501924954028,1.3076794645037157,1.2247569272626149,0.46306599999996934
3D-065,-0.5082958588067431,0.4811462651610805,0.5610553406775606,-0.1881265155863341,1.7432414309333284,-0.46843598007498194,0.5589575023135109,0.4767946875728757,0.1337343261528024,0.42778858812438414,0.5056588784766122,0.489580355311641,0.43644420764951963,0.3740666442295007,0.3357389615183911,0.47387937499999566
3D-066,-0.5140654425084147,0.28153938574885334,-0.22651454389679343,1.347610409026361,2.693506381568972,-0.6976395080798198,0.352829488030136,0.4948434349234681,1.2651254820541113,1.9611762691499492,0.2537931106750155,0.5018477336251187,0.6996620907221459,0.9597981052897203,1.2698324757538177,0.4696406249999825
3D-067,-0.24993391848667218,0.24318817829474193,-1.0514875795342657,0.6071299543703632,-0.3166850654379287,0.4993658960456814,-0.14816886696223255,-0.5680820912552901,0.09165068894325405,0.28065813912289284,-0.14621508913510975,-0.2812640028533542,-0.28805457487208563,-0.19788435933418558,-0.047297357481853944,0.4881274999999903
3D-068,-0.6147934787436521,0.7179343330131407,0.20352634848789358,0.7188176765813384,0.7671365405467946,-0.45437051008448803,0.64451621093952,0.506750360501445,0.687285264318152,0.8691799591165253,0.6389294854417352,0.6222136858069139,0.6244685491554522,0.6607046867303024,0.7213692964515142,0.456616624999981
3D-069,-1.0421849565882266,1.3546629413905422,2.4911503425766806,0.8692694591307463,0.2657960311901051,-1.25773207045366,1.7085766452976832,2.034345995802976,1.3432617067755317,0.41547494213681974,1.9874036749861255,1.9218037282958862,1.837038576788438,1.6654550493903926,1.3797858536669334,0.4839863749999722
3D-070,-1.033784755497737,1.3241279049521297,1.7895576797835704,0.7612582066186643,0.5154333704762691,-1.2602595204404354,1.5814349465266955,1.7906938138763888,1.2562094687866627,0.6482807265548003,1.7405371168213055,1.7209425055687397,1.6605003479050067,1.5336050453992158,1.3263817020752466,0.48366787499998054
3D-071,-0.4748355591680136,0.6164204065314581,-0.014085041979154672,1.1289547308884387,-0.3246187974465907,-0.46542005677489373,0.595475476563164,0.8126910753821825,1.1605660018098214,0.3653598236270591,0.7599081264503098,0.8017398295358623,0.8678914858474438,0.9211261642194672,0.8947557671720856,0.48661587499998404
3D-072,-0.26700459507390495,0.3712733602356418,-0.22104307267874757,0.3079740157037004,-0.1360430506833177,0.0694348411634397,0.23119445846340902,-0.054202567172122997,0.1230114496572872,0.3489641925449622,0.2354310895705134,0.12390307274051864,0.08154401751787944,0.090474891522995,0.14259306004094813,0.4872974999999826
3D-073,-0.39716254436732235,0.47645143980524385,0.3778975721298056,0.4058383827594138,0.996106656659439,-0.4935748945573846,0.5421463149998801,0.537148294095229,0.5048392761350441,0.6526496442676377,0.5294521055081397,0.554377453882115,0.5588172262688643,0.5665880362146496,0.5831431254991302,0.4953512499999988
3D-074,-1.0666189230802339,0.8507598262047231,0.7973221822619493,2.101259772470616,2.3738819186517035,-1.8727741065781698,1.137241100965841,1.80267981978547,2.4129853257697547,2.4004971175064083,1.0425713543614925,1.5485621025888927,1.8504141993846852,2.117772305795062,2.321200199372457,0.5005394999999737
3D-075,-0.5550572796666363,0.4517668841745921,0.13751921351520502,0.6504121249374996,0.5862469422624684,-0.47437168735892005,0.46732254440820564,0.558586703431998,0.7582878755185231,0.6265373629820875,0.48516797923428906,0.5565849231424507,0.6091659347733785,0.6633899157271852,0.698332994476835,0.5107916249999676
3D-076,-0.44707704981841484,0.32441139834396937,-0.769030587797069,1.1964528506028875,1.5092497920279437,-0.2797626905564795,0.09779344813126571,-0.06380679507415146,0.7716298441192398,1.411390031267224,-0.059816227076265084,0.08017493190447683,0.21499741241444661,0.43422929044876113,0.7244142091850324,0.5439932499999713
3D-077,-0.8893137972914456,1.319386174653168,-0.5508871417610003,1.765553881331699,0.36064895435397804,-0.6286604982379604,1.110748000436563,0.6794323402334109,1.2868729749637475,1.5332429162819685,1.1057158779617229,1.0118714576181322,1.0080618727677124,1.0973306495096087,1.241528335880097,0.5235257499999761
3D-078,-0.4291647119452168,0.5270149250300327,-0.8549183967282914,0.9215486174330698,-0.2690731451952191,0.08260692060994054,0.2353272957864646,-0.15153282715184613,0.4403277365565564,0.6392220979640018,0.21212130651106326,0.11836561238638048,0.11847548512437352,0.20327012746668663,0.34088121933142695,0.5146026249999807
3D-079,0.07296492223155832,0.08304202432594537,0.9489828017657893,-1.4444246549643576,-0.5528479112986763,0.9503297965195369,0.05919243780460964,-0.33257068245457305,-1.0410212648211739,-1.0263685851909878,0.36446623604320433,-0.12749577965859368,-0.40370710131567045,-0.6465546817555007,-0.8503915831876763,0.5195757499999729
3D-080,-0.5164952341080148,0.3702314567840066,0.029004354387908104,0.7596838687189837,1.626436079607425,-0.6558071265443617,0.41497020521276096,0.5532644494449653,0.9089329075899265,1.197899873361203,0.3428430719707421,0.5216008767299671,0.6391346309855299,0.7729996514527022,0.9175560243873125,0.5210781250000025
3D-081,-0.9437134712331784,0.7576841805877357,1.5100767748516724,1.188458486026829,1.2229835991417661,-1.3739680553296587,1.029256449938661,1.3567540613608997,1.2950063585583098,1.3507970629720611,0.9404356197108937,1.1981427981697488,1.3024309801447627,1.3615997480133266,1.3860651121605119,0.5180774999999755
3D-082,-0.3580223816818869,0.24297769731631064,-1.0662970131884515,0.8642249682820721,-0.13519568576849655,0.20226438614618708,-0.1960008795536472,-0.549444725576738,0.30992571216690945,0.793122470042674,-0.33816287828289093,-0.3126456949699954,-0.23517065059696077,-0.05867255071213014,0.19280370908376884,0.55046999999999
3D-083,-0.5793958253736718,0.5292638536591462,0.52640337076209,0.521391735266417,0.8575478930915024,-0.6050612771931969,0.5750106686994848,0.5197137172520158,0.5569762793359246,0.9469283595820617,0.4895142990892391,0.5542840638080585,0.5760415256987772,0.6129122073844946,0.6795394875073953,0.5530413749999639
3D-084,-0.790826377139929,0.8024918245923363,0.43171697324352504,1.0581412914006771,0.9144062577605138,-1.137592189842654,0.9027517719827156,1.1703774482428775,1.2825061366890045,0.9717438259685696,0.8585658650874336,1.066189402718344,1.1646843408030028,1.222785220700753,1.2246844427980306,0.5275017499999706
3D-085,-0.4303642807022172,0.4952733923541253,0.030643920237080794,1.1500907820018424,0.24517765654557053,-0.5194881998953053,0.525543330087106,0.8071315506611102,1.2125125971038297,0.6000258555903741,0.6647091141980968,0.7616610520245594,0.8628299009326225,0.9549215707498984,0.9778921311895085,0.5291217499999732
3D-086,-0.46545718021959603,0.566447685054665,-0.12588986827132692,0.9925879575539467,-0.0510117119772282,-0.5399246939398763,0.5419148355775161,0.6727028985541917,0.9914069131451408,0.5576836762864168,0.5914265654759071,0.6725328565165561,0.7420637095373197,0.8060475098204793,0.8229459507756716,0.525124624999961
3D-087,-0.5755546982930327,0.5754685569512127,0.09348275168289857,0.7538243990851179,0.80751411403381,-0.5878772398718249,0.5488275321551817,0.6678770984102931,0.8892852622157906,0.673486849660947,0.560294197038822,0.6545176581228841,0.7184614511993301,0.7774494435516337,0.8074824364827291,0.5358687499999917
3D-088,-0.3232872744486738,0.3807395291298632,-0.7308864467603492,1.3302274545293442,-0.3937076687771557,-0.013131359857375255,0.17388738527957806,0.038256010570465404,0.8529935231428292,0.8541145777316222,0.2175474657419431,0.21860863228922414,0.3022358645177102,0.4624785265967418,0.6424856521282554,0.5292784999999753
3D-089,-0.1869556216475111,0.1748421736976169,-0.7837522237975467,0.19277379274713555,-0.3497208354528563,0.5551716195343768,-0.1391334820726373,-0.44567268838970026,0.02405436301594326,0.043743029452829506,-0.050486198079878426,-0.21617474923656457,-0.24331975014884208,-0.19356921752093534,-0.10685365444854558,0.5490646249999998
3D-090,-0.12342465886025386,0.1293433319276321,-0.9826914652129972,0.26931740500176227,-0.38567868134265076,0.6080836708129688,-0.1738141875840913,-0.5648362125545231,-0.09917586275076964,-0.026972445591129355,-0.1165766852545798,-0.3016668798506293,-0.3449661951385891,-0.3060167828290075,-0.21884961261220462,0.5487582499999633
3D-091,-0.9462527360646089,1.5381750708605433,-0.262683733472103,1.0797392641263033,1.859706989839807,-0.6725307065557412,1.5100382736266635,0.9231918565769622,0.9981500185737151,1.4941881013389342,1.5705961646980926,1.3098867424642182,1.1781772567191817,1.1376800640219886,1.1825228421170992,0.5573527499999784
3D-092,-0.9598867705882951,1.0603583940677554,0.08098314343374237,1.9290824249188308,0.39401259251512666,-1.18623736363546,0.9903789115914264,1.2076816692122518,1.8168555646824933,1.4207970715160503,0.9593760395976936,1.1915947933958506,1.3503165737234317,1.5060379074350196,1.6068940074903753,0.5453221249999842
