,key,key,a0.25_rp1.0,a0.25_rp1.5,a0.25_rp2.0,a0.25_rp2.5,a0.25_rp3.0,a0.5_rp1.0,a0.5_rp1.5,a0.5_rp2.0,a0.5_rp2.5,a0.5_rp3.0,a1.0_rp1.0,a1.0_rp1.5,a1.0_rp2.0,a1.0_rp2.5,a1.0_rp3.0,total_spin_moment,polytype,minus_energy
168,168,3D-136,0.33330300932840684,0.5944302303810983,0.20428684824182428,0.4478115374987158,0.6042353913931479,0.4340621073179862,0.571847621962964,0.44720344051413397,0.4743801570747431,0.582673514867809,0.5006221155147745,0.5290951001763198,0.5365545638089056,0.5202140052977281,0.5153900066780381,0.03107146194014098,,-0.30655774483459197
169,169,3D-135,0.38142595671575524,0.5478128117228526,0.03909402547783825,0.46296027985052607,0.36147087273873596,0.666647835501426,0.4376723787598866,0.26577718796823,0.39889602422441806,0.46081307975435104,0.408322672661833,0.3844634358305221,0.3785194546271663,0.37501967129135927,0.38604407615510067,0.030967648168205995,,-0.30987805255547585
170,170,3D-138,0.1278148579242393,0.7604903988051587,0.4659644748731022,0.41330212057081095,0.5345703505037085,0.34756193382784195,0.7416662421470053,0.620321635426937,0.532512167544053,0.4498520414204631,0.6925188583360398,0.7047356877288611,0.6924481316217871,0.6309724898896536,0.5639115859632915,0.03107146194014098,,-0.3123646424638906
171,171,3D-132,0.1578889753944209,0.807065201336648,0.10410720436842902,0.4818430523146867,0.41267462467697696,0.5883206470018458,0.6945932251368077,0.40843247020147666,0.456876578586489,0.4854521313122777,0.671040538462206,0.5936031291107038,0.5491537839098203,0.5005499979855348,0.4730367490653134,0.30790818710010076,,-0.31275196158058804
172,172,3D-140,0.17031610128946226,0.7290123204901117,0.07023009107213249,0.47897428032413025,0.3674475624858873,0.5642915693745159,0.585322821196312,0.3526652172291702,0.44256509023030444,0.458615099356269,0.5282492662135092,0.49901857786123394,0.47891036124456876,0.451285660445515,0.43771085909334545,0.03106454102201198,,-0.31301646356833146
173,173,3D-137,0.17420068813842446,0.7241854708956484,0.5551331914186918,0.22599717685010065,0.6427073081117027,0.5041109790468266,0.6885857986624164,0.5029851689197944,0.3596838051307967,0.4126172318128854,0.6618985667385022,0.6157818349051605,0.5704223870334387,0.4961696725989386,0.4345100917534676,0.031085303776398978,,-0.3196434588676169
174,174,3D-143,0.3036174528969412,0.6588170874803617,0.26623415179654003,0.4001563824551717,0.45517469504769914,0.4580675629658342,0.6110706595486546,0.47807198815059737,0.45956379029296257,0.4621758287625618,0.563053154101357,0.5671751433101377,0.5587466693739435,0.5201242903321597,0.48495145270163514,0.039559968025358244,,-0.31997435167974686
175,175,3D-145,0.21201015392728276,0.7085733501614645,0.3368485909051664,0.4925779235034331,0.4699233056066642,0.33489845472207125,0.6971181306859453,0.5913400763409574,0.5723498352232188,0.5394781736320146,0.6354625920129213,0.6695513894119083,0.6755805816787094,0.6378494030514954,0.5973374214361333,0.03107146194014098,,-0.32219107408975844
176,176,3D-142,0.31918187418632576,0.56462085803555,0.04135200769110948,0.48834105561221874,0.3453899767010063,0.7001917356591552,0.45857662690828693,0.27541075666021075,0.41360858515566973,0.4146478447564068,0.4486040682811412,0.40697085842840464,0.39366395983999514,0.3831586369129909,0.38405696867333644,0.16834787302883603,,-0.3234616977714069
177,177,3D-144,0.3189835800861118,0.5648995458257461,0.04124560809331731,0.48821889834722554,0.3447125323664172,0.6997688457155031,0.4586037736774762,0.27534770090467875,0.4133452248339423,0.41434983274310055,0.44835001205660374,0.4068509367694484,0.39354037329958824,0.3829870012604414,0.3838265665768806,0.12439312199156341,,-0.32408138477345005
178,178,3D-146,0.3205654202900768,0.5640624475643358,0.04130148507526503,0.48820211311765915,0.3447871607338773,0.7012326407880134,0.4584069627703138,0.2752151626998972,0.4133369951662118,0.4144258536829615,0.4489437504653573,0.4069076882897509,0.39346970599543873,0.3829178807707735,0.3837997560388144,0.14940878056883028,,-0.3270622502421219
179,179,3D-147,0.08794675865001189,0.7997836362087144,0.5553482323905105,0.4415305471966598,0.6815365824110126,0.2153633835168225,0.8179857682876142,0.708922604191824,0.5736371750453051,0.5292618313909441,0.7375996185190581,0.7790281559860657,0.7738276444069808,0.7070229544379555,0.6351787980442987,0.03107146194014098,,-0.32805315982884053
180,180,3D-149,0.13540094770836117,0.7373515361963324,0.5480232061434362,0.3320079049284222,0.8275279089727732,0.3134093120235093,0.7310690600575009,0.6021802210176262,0.4735934454064368,0.5346715333918176,0.653059669723528,0.6778204312995411,0.6655037526230786,0.6068811711409202,0.5545623839422935,0.03107146194014098,,-0.33012719503189203
181,181,3D-148,0.41682069132127,0.5163230174588288,0.04158412590903663,0.39706626985787863,0.18051678474138497,0.6970662626514046,0.4281309758221987,0.25269807233912933,0.32764444201634624,0.34863762482071586,0.4063297537886723,0.3675542684211679,0.34737497079130264,0.3259487333597686,0.31545121680687155,0.03169434457175089,,-0.33030679223534776
182,182,3D-152,0.08958215935311506,0.7952246067974028,0.4314090890638319,0.7146448714539337,0.5010659382292855,0.21443053468271822,0.7946115417160635,0.744581780225897,0.8047841157407875,0.6559028017749543,0.7452725308523185,0.8145354109172971,0.8505211619453809,0.8288565035631582,0.7904731380387062,0.03107146194014098,,-0.33068420579387237
183,183,2D-028,0.08545986262785824,0.8411174158728855,0.16068414426500524,0.7097559295259126,0.5203423320278007,0.37423113408766584,0.7499264402021983,0.5381526658834884,0.684450608104258,0.7393138840566327,0.6819787505121737,0.6901096836939471,0.697952985351994,0.6880711169061181,0.6934580429337682,0.27977465490571984,,-0.33422768338181186
184,184,3D-151,0.0890377151133723,0.9141701145033295,0.2774495190956844,0.44762010814643405,0.738639442171753,0.3944078778406699,0.8649651302322634,0.5826399190018252,0.49941043713607125,0.562676258928029,0.8117290270521034,0.7551622955016228,0.705477131645356,0.628921707526956,0.5739021472416488,0.03107146194014098,,-0.3359901062341635
185,185,2D-029,0.18735754616014963,0.6875789400411055,0.07403838685737653,0.5489193947817708,0.3011143849406082,0.5337584871555106,0.5626316822756661,0.3656229584863482,0.48516719292467136,0.4825776653926036,0.5000807550911208,0.4946835726700338,0.48998210339058634,0.4740868019586496,0.4674407338448479,0.7231632748400404,,-0.3360292567735996
186,186,3D-153,0.09963386761126566,0.7877397843590895,0.3018323716558084,0.6628575366200989,0.6651970702603462,0.28052729902925,0.730108725671627,0.6370044144147543,0.7416506623374174,0.6853720782904835,0.6646582754360932,0.7245653542411115,0.7574500161703118,0.7486621981962401,0.7349662486944801,0.03107146194014098,,-0.3380839525535606
187,187,3D-154,0.12299569115791914,0.8542103922798671,0.2971503568161454,0.3842274690580522,0.5278041604606641,0.45642686898883666,0.7839910077954044,0.5365496318387076,0.4547674800861672,0.44449995669523124,0.7450009154422368,0.6896550367394096,0.6417796361647209,0.565730250423543,0.5020344319971726,0.03107146194014098,,-0.33912468473940294
188,188,3D-155,0.15186912045947773,0.7987206559013073,0.1785109927463948,0.5498724601210926,0.5980151043268438,0.4051907778476509,0.7360925628253474,0.524230518722947,0.5596265926882995,0.5990751274323299,0.6740566334369036,0.6639374099702102,0.6506149834525953,0.6135160152991925,0.5900596285752671,0.03107146194014098,,-0.3427299541425697
189,189,3D-174,0.1929923379087425,0.7596400739668342,0.09005851635152201,0.5072393626397729,0.5048021441777978,0.5438879625558231,0.6625931988970015,0.4043267512513864,0.46005256749254286,0.5196469136463987,0.6169606144195434,0.5684224106584486,0.5375451756796507,0.4993780792770618,0.48188058185747457,0.06969710601808436,,-0.3428653301042033
190,190,3D-156,0.15932768103341405,0.7596251212832102,0.5208996199710973,0.45568572667587054,0.5506566549024948,0.35535551853011715,0.7485302720756963,0.6248793153741299,0.5610249659534576,0.5333361062269225,0.7083697343791377,0.7164968667922114,0.7076159250472561,0.6551466278716961,0.6025623816587551,0.03107146194014098,,-0.3438780555035521
191,191,3D-159,0.10566505208895555,0.7886761107761645,0.3886478795997756,0.5625920307240413,0.35468557967390374,0.29747488407367895,0.7374323168961383,0.6048619315064606,0.5973018518004993,0.5325086461313848,0.657183296801807,0.695064723044452,0.6995861070186021,0.6580914921159693,0.6124584158823461,0.03107146194014098,,-0.34486159488331225
192,192,3D-158,0.07308263908713733,0.7763710271735745,0.5591883783877081,0.5985892707395056,0.60360381814564,0.23542948610333458,0.7669787371105339,0.7002339696545596,0.6967309938167822,0.6197093513100375,0.7027409453481934,0.7654227981800359,0.7887450104403225,0.7567505021955995,0.7147954217055155,0.03107146194014098,,-0.3454548670635802
193,193,3D-170,0.14426448379870727,0.8145313236134145,0.09978791092582252,0.4697435216089686,0.3861521483188894,0.5546014032984499,0.6923013863387555,0.40717334372924474,0.4448026959375634,0.4788267809153325,0.6490378379458646,0.5849321968162222,0.5430250549685299,0.49367946681459873,0.4646882871487003,0.30775938736032726,,-0.34668386381626703
194,194,3D-160,0.10412456289965397,0.8447899629654966,0.37565909430965405,0.4504865318721891,0.449978850214936,0.4552976076484543,0.7832312268795276,0.5854790911659687,0.5418178143593253,0.4474226326913626,0.7715815321642445,0.7257018874451602,0.6916052050564422,0.6242406172502685,0.5589608962203572,0.03107146194014098,,-0.34812412018155214
195,195,3D-161,0.17925651411204238,0.6116867659939319,0.4900874379504566,0.499553673955758,0.7552585364177539,0.31530221803904745,0.6158337260687345,0.5896941926090487,0.6041427864826253,0.5951924781611807,0.5490668304138717,0.6259464619283697,0.6593481553404116,0.646080140423112,0.6258288357830999,0.03107146194014098,,-0.348519576006737
196,196,3D-169,0.06772670117161553,0.9534571106869202,0.2580796608207434,0.5279011609303771,0.571808951182163,0.4058004978096521,0.8861934950685479,0.6197294078300593,0.6023924358229859,0.5884138213332131,0.8603932929909193,0.8006793191438026,0.760569636711199,0.6938107614233961,0.6416969392749339,0.03107146194014098,,-0.3493986942941376
197,197,3D-163,0.015930855127440142,0.8291654904280251,0.6723351510153057,0.5881519120788408,0.976948097166636,0.0975911983499056,0.8693128418714473,0.8149027017675581,0.7423901510292542,0.7233929821331512,0.7814807987040666,0.8675010260436904,0.8946593388696805,0.8532998575312533,0.8047696662784387,0.03107146194014098,,-0.35317961046982305
198,198,3D-164,0.06252604709891871,0.9568482913911557,0.26493730351913425,0.5412735653186255,0.5498967169350656,0.4023019544755051,0.8875773584877984,0.6198142004919318,0.6087462555200265,0.5992824574883486,0.8600699860400653,0.8017727657164484,0.7628500376197683,0.697784432254849,0.6478190088474827,0.031722028244266884,,-0.35359310856166815
199,199,3D-167,0.16122040331400547,0.7703116500449948,0.28874322823688114,0.40867624328499885,0.5784243903782158,0.41966627559142133,0.7357219282385485,0.5325071784806199,0.4719389191371667,0.5011442843302263,0.6809029253062944,0.6588792453936938,0.6299935159630737,0.5707927955258778,0.5231117278145991,0.03107146194014098,,-0.3536492990196223
200,200,3D-162,0.15818146163394406,0.7577920124572625,0.27786734691115084,0.5246596946116647,0.4235585216410384,0.4192135340543335,0.7294560290353469,0.5844738923230094,0.5791029406458158,0.44924658383301885,0.7055012859856409,0.6957860771658517,0.6832626344791329,0.6318084474727537,0.5747120207965049,0.03107146194014098,,-0.353708791330277
201,201,3D-172,0.01371833465313995,0.8381801865391384,0.7445315377631843,0.6611337081103609,0.7734625010809206,0.09552923405396951,0.8537925459769606,0.8498815804031058,0.8380751360392581,0.7268278788019203,0.7877176027861843,0.8889092650067023,0.9342460476176896,0.9068993680587937,0.8608613511006722,0.03107146194014098,,-0.3545241131061516
202,202,3D-165,0.31348234695154625,0.6902147134575233,0.025095740103366154,0.1616020366448448,0.34598830762856836,0.9091094202010974,0.6110903186664012,0.22698692519761396,0.13348268015714454,0.1884177701682806,0.6636759304305175,0.45915099961949535,0.341017016602682,0.24215893485259476,0.1781296002391256,0.05904235255849041,,-0.35501526369863257
203,203,2D-034,0.30104702609444756,0.6680667897609643,0.24811647471567996,0.13405541226911696,0.34335381362132084,0.7687917675766593,0.6056272555859368,0.3233741629375503,0.18635909677789386,0.19602628313601972,0.6328063066032685,0.49277709383558466,0.40230138964754236,0.3080318471273473,0.23376831036694984,0.03107146194014098,,-0.3556577688614766
204,204,3D-166,0.008616468768812724,0.8729356263273306,0.747984034648752,0.6839717479990033,0.4523569765030241,0.09697928282662205,0.9233892000373127,0.9087808706703951,0.8349193214179491,0.5842029538766406,0.8816015389671792,0.9567525075876167,0.9829938956474836,0.9254308759852979,0.8382131843604945,0.03107146194014098,,-0.35651477652795904
205,205,3D-177,0.09580714913344807,0.8370209290582272,0.16817781905844278,0.6462531939113011,0.47346354014792225,0.3738378624409613,0.750045206680179,0.537819665102531,0.6326405152137734,0.6566783134746828,0.6789906152866299,0.682953179522451,0.6817095379638068,0.6574436842798176,0.6452391718990491,0.03107146194014098,,-0.3566061081327234
206,206,3D-179,0.01688503164680725,0.8520003814839151,0.8676513549520869,0.6173389440169674,0.6107553277248879,0.12481652515148145,0.9257118335015706,0.9040279064878015,0.7939710004921718,0.6192217641906295,0.8948529366562554,0.9551417306012167,0.9728450399808181,0.9112349767037734,0.8275504493226955,0.03107146194014098,,-0.35692438315052755
207,207,3D-168,0.31430640132856086,0.6900583697597898,0.025723911118558464,0.16386568769776383,0.34448420306830246,0.9118776594306266,0.6116043210556492,0.22800836425862556,0.13613363013890822,0.18851588557470866,0.6663082684411483,0.46072425783130266,0.34254830100185873,0.24381566262968002,0.1797550247810878,0.03108184331733448,,-0.357338058127354
208,208,3D-171,0.03874212786699919,0.8950874611716716,0.5372085718094848,0.5894533541393107,0.5028093017827254,0.2488664212193148,0.8721858209047713,0.7482974608346231,0.7106819926317198,0.5857057521689837,0.8309170955244345,0.8510906790576394,0.850649759586335,0.7946603570178846,0.7299713118998064,0.03107146194014098,,-0.3577470751333749
209,209,2D-031,0.25098221671114934,0.5944854566798324,0.04012903906970089,0.46955909636342386,0.205339288107283,0.6285150822889154,0.4629299850121995,0.277015302623994,0.39037513883456837,0.3724812333497037,0.4111965503965971,0.3955904007056581,0.3853516649790498,0.3694191570222981,0.36101188459272554,0.9999619349502906,,-0.35793840570630664
210,210,3D-182,0.2550240535490246,0.7142198645779186,0.1111718799112602,0.45247969290411827,0.5051651756623599,0.5475611920841701,0.6419447721632805,0.4060872566332988,0.4367378129413173,0.5136501991543346,0.6014900128198613,0.5563260601896094,0.5265144323773295,0.48750110689186377,0.4685300417513369,0.03107146194014098,,-0.3581553256378669
211,211,2D-030,0.42505060343524786,0.5453762784790289,0.2936474821437478,0.21095985545507673,0.27258685113339864,0.737559358519559,0.4750646570801289,0.3072481763214633,0.2513722040324592,0.23514313632327344,0.49469694960857735,0.41784573982258344,0.37070819109108777,0.31434353053463915,0.26578861560261224,0.26176642593406446,,-0.3591139831988812
212,212,3D-175,0.07398509015624274,0.73651899360684,0.607753167772787,0.6256943886822998,0.7594415005703641,0.15231315349369567,0.7750469482121156,0.7396601874330475,0.7281331395716377,0.7159858613693657,0.6873474107353577,0.7832292969979089,0.8217647480324733,0.7994062690086542,0.7690524533240963,0.03107146194014098,,-0.36080801053054756
213,213,3D-185,0.1732712011828134,0.7102956938916457,0.10196681271204232,0.5550437063785488,0.3643888512509568,0.5261214888106454,0.5757190545961461,0.3912929628660412,0.5169623533133142,0.48583324412258655,0.5218223047263906,0.5180302631918046,0.5164565364866333,0.5012108118195107,0.49219541646728987,0.16735472127732468,,-0.3608537058137671
214,214,3D-191,0.19571145244589566,0.7588286326005721,0.08981092205563933,0.499078221223178,0.5021851434019605,0.5264531639097612,0.6590088287824252,0.40498807665866143,0.45354475630047253,0.5159113314983549,0.6043274588868819,0.5633781624757175,0.5343557371800326,0.4960154847446653,0.47770875535328733,0.16875274673938248,,-0.36183818858000905
215,215,3D-173,0.16240971051361092,0.7458062168675249,0.2854755084168459,0.49258178442164513,0.3990809202852212,0.4311160657551203,0.7234834740236042,0.5639420471832441,0.5411295629127038,0.4480137706217625,0.6945073832841353,0.6788154988315678,0.6604741477075579,0.6058777948589652,0.5496674649434465,0.03107146194014098,,-0.3622063451585973
216,216,3D-176,0.15747944871275804,0.7386273143406542,0.387557372615401,0.4232209431136722,0.4911039107867954,0.44399884998000894,0.6753392482082212,0.5245552211714294,0.5013553372536792,0.462112580928289,0.6347364682066075,0.6286097716404422,0.6142403410162863,0.5670344884063973,0.5215175398720635,0.03107146194014098,,-0.36324684149781206
217,217,2D-035,0.2926316188307844,0.6600624461155117,0.1264942420711194,0.34304590624589826,0.2232795079908728,0.7569138508210065,0.5885326569839517,0.3466858445580552,0.3514198869315923,0.28111419896519313,0.6305211676515121,0.5150308116478675,0.4551098294817716,0.3932445949552883,0.3426107137407551,0.03107146194014098,,-0.3662810672649357
218,218,2D-036,0.3094545262408483,0.6918406847088338,0.02533351095583623,0.16111270258916857,0.3462302460876858,0.901943089482574,0.6108059872100986,0.2278467093780527,0.1330246446250875,0.1873324515358406,0.6598131695386384,0.45827309131819693,0.3409667463657674,0.2421547212751869,0.17783763569940547,0.03107146194014098,,-0.3680244455024848
219,219,1D-000,0.2483174154879723,0.5953374110474995,0.039979386217816784,0.46720908062251315,0.20474612152793262,0.622696796179885,0.4623700294400528,0.27677338723735867,0.3882072166494695,0.3719518680867465,0.407223083221941,0.3939864873994008,0.38423081779359014,0.3682421157617093,0.35971180063329317,1.0,edgedgraphene,-0.36828163624491594
220,220,3D-187,0.027956241541694758,0.9447996393739689,0.6269224847784268,0.558118296505869,0.39774097679577003,0.25275695550310706,0.9650011935082601,0.8196397578067404,0.6868801833296301,0.4843521709717935,0.9527750716748082,0.9363066553207771,0.9097430885829728,0.818661360155246,0.7145352607027866,0.03107146194014098,,-0.3706120367272234
221,221,3D-180,0.18952667936878184,0.8458436614195955,0.13264371015879822,0.4623620901253159,0.445946242673516,0.5755060982000335,0.7785342616741824,0.4755642635054286,0.45309728601146204,0.45441118940383896,0.7763574740500956,0.6726257047961515,0.6103015236644621,0.5375966504343546,0.48547806116955566,0.03107146194014098,,-0.3709630354639586
222,222,3D-184,0.028381287123902525,0.7792487436241718,0.7543113213195334,0.7323431798623532,0.6843623984694561,0.10955022154166816,0.8230271196318253,0.8240862890635875,0.8454133322831819,0.7734488227557265,0.7554306389614309,0.8622913543603388,0.9142816812540867,0.8988807003921245,0.8679451974421875,0.03107146194014098,,-0.3709780117245316
223,223,3D-181,0.12844534459361268,0.7472215124015266,0.4760870011209892,0.4189744504111893,0.5125263164201943,0.3176737839896442,0.7298774331318267,0.6386071137698442,0.5474286826244922,0.4221641719314009,0.6750806947525612,0.7051657980514814,0.7009760886568565,0.6407095285869807,0.5682332080525225,0.03107146194014098,,-0.3710366785720254
224,224,3D-183,0.05653821400518252,0.8891691160192167,0.37343114135081656,0.5505549358563223,0.7473610224130651,0.2999356677824758,0.8490264063794666,0.6438849055610673,0.6159603019786616,0.6505963981754699,0.7815398472219659,0.7797368581693984,0.7644722139002144,0.7121982208720948,0.6717957299378676,0.0625824021814734,,-0.37456488509110386
225,225,3D-186,0.19918759871490183,0.7174921697319748,0.54365276133921,0.1842849041629978,0.2748222371836959,0.6333542970822199,0.6470975490219417,0.44499555922764633,0.29114131282032835,0.21525247333575703,0.6604185648667875,0.5717515405253617,0.5055631241136945,0.41403956303821265,0.32679700817461615,0.03107146194014098,,-0.376199007380535
226,226,2D-038,0.16949253811625142,0.7271826405293768,0.35629658941008074,0.5120024931800006,0.250007612443298,0.4438396520685173,0.6707290557602286,0.5580250341693189,0.5704086425049361,0.4019296730211688,0.6505360483191973,0.6519797642587222,0.6474649984572926,0.6030343081131095,0.5466557847395401,0.03107146194014098,,-0.37751668246347947
227,227,3D-188,0.19304765147421254,0.780522706182046,0.46269906957455426,0.2902790265630288,0.45604737430915665,0.48895838841068007,0.7722238351740063,0.5652824605479538,0.40260810196339186,0.3663321594973448,0.7651934584305282,0.6971471255405377,0.6399843478555306,0.5478693910170329,0.4630001263308324,0.03107146194014098,,-0.3794166038970701
228,228,3D-194,0.10315721742181821,0.7819389914595986,0.14402360632256067,0.6727731307205375,0.43173907178645576,0.3621216684877038,0.6563099448709362,0.49723551417342404,0.6419981992288187,0.6160155633409384,0.5656757629364537,0.6094186448251908,0.630829662631439,0.6254817972294155,0.6227991196519727,0.1692752760581219,,-0.3801770913330813
229,229,3D-192,0.3895563555920107,0.5498004817270682,0.2559413238335023,0.20893529557420423,0.3154866111428593,0.6777666444111423,0.46439705435973977,0.2966196547246499,0.23964279643905634,0.25107923220184986,0.44548834370334767,0.3957943305742675,0.35653980997727897,0.30454615401671836,0.2610493235906417,0.14740863522954956,,-0.3814728326800889
230,230,3D-178,0.21158601801665164,0.6173925537694381,0.14955086182799662,0.49865342778435273,0.34524188038820036,0.5437819859507538,0.5182221877756954,0.35267384571550475,0.4406641062508533,0.44429269706457974,0.4562047088981078,0.45977715787852613,0.45696738285428873,0.43998990449680897,0.43008792810869106,0.16960055921018485,,-0.38191498613663555
231,231,3D-189,0.17915529807996583,0.785661498182893,0.11719342415507178,0.5003976633296067,0.37333077379014534,0.5625562468655718,0.6834614071156675,0.4376371883564053,0.4843289106009334,0.44803414859769153,0.6631134174563948,0.6024635645396907,0.5672035706687114,0.5194612791445431,0.48366268575677135,0.031808539720879374,,-0.38225749439496326
232,232,3D-190,0.15327513321464323,0.7249902833986644,0.38607070276050676,0.463507048986373,0.4070645114503174,0.43374888385263644,0.6696589567264106,0.5370826339876228,0.5197613526926009,0.42668644928133975,0.6308342085067187,0.6326543983982986,0.622693491367731,0.5753754296421406,0.5236398721709468,0.03107146194014098,,-0.3825371495282326
233,233,2D-037,0.2087590796751377,0.6139279963890075,0.1628548124554439,0.4996645128748499,0.3411830401168483,0.5350426299737692,0.5118615284209773,0.3531918314424185,0.44206699131224503,0.44392185427387,0.44580066712468636,0.45542223156064154,0.45531587093695036,0.4398683028003,0.43054476284707327,0.16947944314292737,,-0.3853113543934512
234,234,3D-193,0.08620312530137778,0.9239325410000047,0.20265157311662338,0.53536871898868,0.40421179605252217,0.42165281978772207,0.8659723211522803,0.5715794898921227,0.532659218339724,0.5291926155277911,0.823478677652953,0.7576939576988844,0.7077783202613149,0.6332465216865499,0.5757751638091295,0.03107146194014098,,-0.38602579277630866
235,235,2D-039,0.23870161887418898,0.6019706324133912,0.05822674424651194,0.5456016994068578,0.32629344241612496,0.6183312993980135,0.46878904821320777,0.3122306693436975,0.48227954994750444,0.44303152330625484,0.433025484704856,0.42773796830297073,0.43272128826515677,0.4321713756627896,0.4360504574239685,0.1597140276629098,,-0.3896144349925663
236,236,3D-195,0.01726502289256479,0.8139316363495205,0.7763818988738647,0.5529182302099723,0.6963621396173452,0.08677277811671957,0.8740442934289381,0.8515829973700989,0.7186317447536286,0.5884686327276721,0.7964685683378248,0.8840089277388752,0.9056597163965391,0.8456497561452948,0.7655796414108615,0.03107146194014098,,-0.39117456040401066
237,237,3D-196,0.026607265188839706,0.9549717797715159,0.23898655149949535,0.6794389999536387,0.5114890473604158,0.2435018148489665,0.9256383025381907,0.6845380137045652,0.6653824642241135,0.6339819155932772,0.844414397749389,0.8402884238715074,0.8204464315976593,0.7582390158038689,0.7045173337392276,0.03107146194014098,,-0.39161995675162586
238,238,3D-197,0.17468098321848735,0.7162590611215031,0.36078125872530203,0.36325256981505444,0.3349434320675341,0.5463235652028122,0.612169649524493,0.447774940838212,0.4319101757849544,0.35084306063762494,0.5893713618797443,0.5593293140333147,0.5338886498227783,0.48279754896201865,0.43175729210791164,0.03108184331733448,,-0.3991047851805689
239,239,2D-040,0.3058624914586639,0.6895566245667991,0.027699221231892612,0.1536910507615304,0.3658418629606947,0.8778445583404859,0.6060115244584432,0.2295240885678594,0.13055452184627675,0.19537334799883654,0.6429925605992781,0.45266348726533545,0.3391589277524715,0.24207345444232253,0.1792445968717567,0.26176642593406446,,-0.40005713384444164
240,240,3D-198,0.17947287597890682,0.7053671641982097,0.45114720791440605,0.36315900632599535,0.4000435270113484,0.44227126780253845,0.6634212694706032,0.5612766063491688,0.4966905471154798,0.3683066502204479,0.6407233630845446,0.640242104471632,0.6271195262179413,0.5701992963307042,0.5032388369974927,0.03107146194014098,,-0.4004562452922755
241,241,3D-199,0.1510332462002373,0.6823558512824627,0.38270730581525514,0.5637616125667374,0.7117660228000211,0.2762216083245357,0.7295250211824489,0.6351392837766388,0.6162793139955773,0.628837292535413,0.6567049420616686,0.7077991519624554,0.7222248835091188,0.6900609334124772,0.6582111107394812,0.03107146194014098,,-0.4034865795901368
242,242,3D-206,0.02876730284051928,0.9300843970615683,0.37870906149730627,0.5800392909117564,0.47451058141219327,0.25081418720400595,0.8689695070570644,0.6824163980489397,0.6511214416481783,0.5852587380679806,0.793160697864316,0.8070746538323312,0.7970028384078774,0.7389728399468111,0.6813958861696925,0.1693306434031539,,-0.4040325055608207
243,243,3D-201,0.08488010289268613,0.7537716022072493,0.7359784815900356,0.5748389543201329,0.5280225578131246,0.18760906971165747,0.8013062403700253,0.7969755567008924,0.7381053228608441,0.5948333595658535,0.759123115367327,0.8334436991585941,0.8619761140611782,0.8201570537251653,0.7573750995654898,0.03107146194014098,,-0.4054466419126044
244,244,3D-203,0.05712230344440309,0.8507196984546787,0.2703673090532582,0.7148202080749135,0.7245100801425794,0.26766135677678515,0.8107702277320799,0.6489923414008204,0.7365033308525658,0.7448698655006806,0.7378027352320888,0.7725392518210006,0.7887084329797492,0.7689841881663467,0.7557615491157659,0.11314316957287554,,-0.4075068211265602
245,245,2D-041,0.15751838965477188,0.7041332969385558,0.2643504950013812,0.4406283128518078,0.341021480860988,0.472403174727398,0.6218775426865799,0.4454695941458574,0.45231788709017284,0.4400556347451937,0.5588488409676611,0.5556359889525091,0.5408657061464345,0.5005354790897756,0.46570855144787243,0.03107146194014098,,-0.4094251975584058
246,246,3D-212,0.11274361887021311,0.8898809738573709,0.12136855406449293,0.43628649082480553,0.49831152789073174,0.5008469275952441,0.7875573322488578,0.465933124619591,0.4388921336820626,0.5019824258097982,0.7366660010031776,0.6591077825654132,0.6023431021124571,0.5333401477346479,0.4895706538085309,0.12272864118153914,,-0.4095761983588062
247,247,3D-208,0.12280845225631873,0.8958674726830488,0.3068512687356315,0.42430838159151646,0.488849546095968,0.4380041909800345,0.8673981529376922,0.5955660453876533,0.4752956546206967,0.4423167548452832,0.8432471351244146,0.7662670575623316,0.7049935050073409,0.6118553480953357,0.5316609037069806,0.03107146194014098,,-0.4105923435341907
248,248,3D-205,0.14667912308430955,0.7201363763118594,0.32617725971691747,0.48462642191375427,0.4649658855485417,0.3319640913804358,0.6797902263419351,0.536194041668862,0.5161165777938137,0.5370582352096898,0.5855457573800167,0.6229623821632779,0.6241039895805395,0.5863951252416241,0.5525064256050571,0.03107146194014098,,-0.41061079853244564
249,249,3D-202,0.4471904649938344,0.47005387912163565,0.06521644714740271,0.4291292684986241,0.38333105921326865,0.6179721679749859,0.3939559413554723,0.2750457835523116,0.3790390539343987,0.4486150223226847,0.3472786367105809,0.35645107320676206,0.36341659651262415,0.36395586325599016,0.3740503302764255,0.13645628229040865,,-0.41124369294539065
250,250,3D-207,0.16270019033426203,0.7714014744433045,0.28069967825198794,0.3910448633202954,0.5564526177493178,0.44037391289098626,0.7355593212000415,0.5332457421947744,0.4561904863569449,0.4381738040343195,0.6911724746607391,0.6598439989688296,0.6249961611434348,0.5576919395754406,0.49813495250458545,0.03107146194014098,,-0.41367880932833145
251,251,3D-200,0.12275974196816955,0.8044254510376373,0.1616553921774055,0.5355885475637712,0.6624894742439652,0.348258549101538,0.7272102232433357,0.5105795914939059,0.5352136275603083,0.6189698270510862,0.6263303947341554,0.6402164874817642,0.6322619148277205,0.5978454630003079,0.5794956532872961,0.6781461628699664,,-0.4137175471361587
